adgroup_id,展示量,点击量,点击率百分比
79551,1,0,0.0
79999,8,0,0.0
80174,1,0,0.0
81360,7,0,0.0
83342,4,0,0.0
73736,1,0,0.0
76112,1,0,0.0
76757,1,0,0.0
77610,3,0,0.0
80560,2,0,0.0
82111,6,0,0.0
82558,2,0,0.0
82931,1,0,0.0
74000,12,0,0.0
74069,1,0,0.0
74647,1,0,0.0
80756,5,0,0.0
82504,1,0,0.0
73820,1,0,0.0
74029,2,0,0.0
74847,1,0,0.0
75428,1,0,0.0
75547,1,0,0.0
76179,1,0,0.0
77466,2,0,0.0
77702,1,0,0.0
81625,25,0,0.0
83422,1,0,0.0
74369,6,0,0.0
74976,8,0,0.0
75787,1,0,0.0
75846,1,0,0.0
76370,1,0,0.0
76902,3,0,0.0
79261,3,0,0.0
79627,1,0,0.0
79724,3,0,0.0
81150,3,0,0.0
83296,1,0,0.0
83318,3,0,0.0
74762,1,0,0.0
75233,1,0,0.0
75855,2,0,0.0
76149,1,0,0.0
78192,8,0,0.0
78207,14,0,0.0
78684,1,0,0.0
79242,1,0,0.0
81383,6,0,0.0
81970,1,0,0.0
83717,1,0,0.0
73761,1,0,0.0
74549,2,0,0.0
74899,2,0,0.0
76621,1,0,0.0
77187,1,0,0.0
79842,2,0,0.0
83443,4,0,0.0
83899,2,0,0.0
74856,1,0,0.0
76213,3,0,0.0
76329,14,0,0.0
77730,1,0,0.0
78942,2,0,0.0
79704,4,0,0.0
79716,1,0,0.0
79792,4,0,0.0
80128,1,0,0.0
80377,1,0,0.0
80389,1,0,0.0
81455,39,0,0.0
82062,1,0,0.0
82526,1,0,0.0
83679,1,0,0.0
73728,5,0,0.0
73871,1,0,0.0
73975,2,0,0.0
75545,4,0,0.0
76905,1,0,0.0
78325,6,0,0.0
78653,1,0,0.0
79112,6,0,0.0
76089,2,0,0.0
76601,2,0,0.0
77418,1,0,0.0
78475,2,0,0.0
79181,2,0,0.0
79738,2,0,0.0
81203,2,0,0.0
81724,1,0,0.0
82261,1,0,0.0
82559,1,0,0.0
82589,1,0,0.0
83428,9,0,0.0
83567,3,0,0.0
73883,2,0,0.0
74501,1,0,0.0
76208,2,0,0.0
76491,1,0,0.0
78602,1,0,0.0
79676,6,0,0.0
79678,1,0,0.0
80857,2,0,0.0
81234,1,0,0.0
82660,1,0,0.0
82831,1,0,0.0
77581,1,0,0.0
77601,9,0,0.0
78250,6,0,0.0
80427,1,0,0.0
81117,7,0,0.0
81941,6,0,0.0
82796,1,0,0.0
83676,3,0,0.0
75819,10,0,0.0
75836,2,0,0.0
75974,3,0,0.0
76242,4,0,0.0
77236,5,0,0.0
77871,52,0,0.0
78140,2,0,0.0
79255,17,0,0.0
80113,1,0,0.0
80767,3,0,0.0
81272,6,0,0.0
81478,3,0,0.0
81932,14,0,0.0
82293,3,0,0.0
74090,23,0,0.0
74656,1,0,0.0
76326,2,0,0.0
77435,2,0,0.0
77717,1,0,0.0
77806,1,0,0.0
77895,1,0,0.0
78147,1,0,0.0
78679,1,0,0.0
82181,6,0,0.0
73641,1,0,0.0
75079,2,0,0.0
75460,9,0,0.0
76180,1,0,0.0
79113,6,0,0.0
79534,1,0,0.0
80013,5,0,0.0
81385,9,0,0.0
82915,3,0,0.0
74416,1,0,0.0
75578,1,0,0.0
79297,10,0,0.0
79714,30,0,0.0
80360,16,0,0.0
82427,1,0,0.0
83590,2,0,0.0
78163,4,0,0.0
78800,4,0,0.0
78991,17,0,0.0
79496,1,0,0.0
80797,7,0,0.0
81009,1,0,0.0
82202,1,0,0.0
82509,4,0,0.0
74002,3,0,0.0
77052,3,0,0.0
77254,1,0,0.0
78145,3,0,0.0
78595,1,0,0.0
82016,2,0,0.0
82499,1,0,0.0
82611,1,0,0.0
83834,1,0,0.0
74530,5,0,0.0
75085,2,0,0.0
75165,17,0,0.0
76500,5,0,0.0
76547,1,0,0.0
76836,5,0,0.0
80569,1,0,0.0
82051,7,0,0.0
82219,6,0,0.0
74439,9,0,0.0
75474,43,0,0.0
75841,4,0,0.0
76183,1,0,0.0
78362,1,0,0.0
81363,14,0,0.0
82372,2,0,0.0
74396,2,0,0.0
75043,1,0,0.0
75380,1,0,0.0
75414,2,0,0.0
78304,2,0,0.0
78710,1,0,0.0
78900,5,0,0.0
78950,7,0,0.0
79076,1,0,0.0
79840,1,0,0.0
80235,20,0,0.0
81362,1,0,0.0
82208,1,0,0.0
83201,1,0,0.0
76843,7,0,0.0
77166,10,0,0.0
77867,4,0,0.0
78773,3,0,0.0
79290,2,0,0.0
79648,3,0,0.0
80210,1,0,0.0
80352,4,0,0.0
81722,2,0,0.0
82280,3,0,0.0
82623,2,0,0.0
82711,1,0,0.0
83814,3,0,0.0
75790,1,0,0.0
76915,1,0,0.0
76955,6,0,0.0
77172,1,0,0.0
78220,3,0,0.0
79140,4,0,0.0
79936,1,0,0.0
80452,1,0,0.0
80559,1,0,0.0
82227,6,0,0.0
83319,1,0,0.0
73631,4,0,0.0
74793,2,0,0.0
76047,4,0,0.0
76076,3,0,0.0
76620,3,0,0.0
77242,18,0,0.0
77755,2,0,0.0
79807,3,0,0.0
80035,7,0,0.0
80504,2,0,0.0
81076,3,0,0.0
81086,3,0,0.0
82007,7,0,0.0
83228,1,0,0.0
73768,1,0,0.0
73832,1,0,0.0
73849,50,0,0.0
73918,2,0,0.0
74012,6,0,0.0
74027,10,0,0.0
74878,4,0,0.0
74992,5,0,0.0
76308,1,0,0.0
77045,4,0,0.0
79723,1,0,0.0
80782,2,0,0.0
81412,1,0,0.0
81666,1,0,0.0
82296,4,0,0.0
73874,14,0,0.0
73932,1,0,0.0
74574,3,0,0.0
75867,1,0,0.0
75919,2,0,0.0
76845,1,0,0.0
77077,2,0,0.0
77110,1,0,0.0
79006,4,0,0.0
80048,1,0,0.0
80849,8,0,0.0
80996,2,0,0.0
81146,1,0,0.0
81212,1,0,0.0
81469,4,0,0.0
82397,2,0,0.0
82635,7,0,0.0
73906,5,0,0.0
74872,1,0,0.0
75593,3,0,0.0
75632,2,0,0.0
75664,4,0,0.0
75890,1,0,0.0
76880,4,0,0.0
77631,6,0,0.0
78404,3,0,0.0
78491,4,0,0.0
80131,1,0,0.0
82342,1,0,0.0
83548,8,0,0.0
73675,1,0,0.0
74385,22,0,0.0
74719,1,0,0.0
74752,13,0,0.0
76565,1,0,0.0
77211,2,0,0.0
78054,8,0,0.0
78704,1,0,0.0
78771,2,0,0.0
80069,7,0,0.0
80388,2,0,0.0
80742,1,0,0.0
80796,4,0,0.0
81457,3,0,0.0
82282,5,0,0.0
82571,5,0,0.0
82620,2,0,0.0
83243,1,0,0.0
83883,1,0,0.0
74512,2,0,0.0
78575,3,0,0.0
79166,2,0,0.0
81430,1,0,0.0
81933,17,0,0.0
73974,1,0,0.0
74132,1,0,0.0
75519,4,0,0.0
75712,2,0,0.0
76723,4,0,0.0
79224,21,0,0.0
81803,3,0,0.0
81907,1,0,0.0
81984,1,0,0.0
73796,1,0,0.0
74188,1,0,0.0
74340,2,0,0.0
75422,2,0,0.0
75525,1,0,0.0
76741,3,0,0.0
80964,9,0,0.0
75201,1,0,0.0
76032,2,0,0.0
78307,3,0,0.0
80812,3,0,0.0
81237,27,0,0.0
81661,7,0,0.0
82479,1,0,0.0
74195,2,0,0.0
74418,3,0,0.0
75040,8,0,0.0
75175,1,0,0.0
77098,1,0,0.0
77426,1,0,0.0
78219,8,0,0.0
79041,1,0,0.0
82880,1,0,0.0
83760,6,0,0.0
73578,2,0,0.0
73751,9,0,0.0
77665,3,0,0.0
78557,13,0,0.0
80132,1,0,0.0
80896,21,0,0.0
82792,12,0,0.0
83175,1,0,0.0
83412,2,0,0.0
83653,2,0,0.0
83961,3,0,0.0
74329,1,0,0.0
74708,3,0,0.0
76941,1,0,0.0
81908,6,0,0.0
82150,5,0,0.0
83538,1,0,0.0
73800,3,0,0.0
74529,3,0,0.0
74612,50,0,0.0
75637,1,0,0.0
76415,2,0,0.0
76804,1,0,0.0
79605,1,0,0.0
79896,4,0,0.0
80820,9,0,0.0
81327,1,0,0.0
83279,34,0,0.0
73598,1,0,0.0
74809,1,0,0.0
78851,8,0,0.0
79289,1,0,0.0
81547,1,0,0.0
82422,9,0,0.0
82435,1,0,0.0
83066,1,0,0.0
83111,2,0,0.0
83432,3,0,0.0
74262,1,0,0.0
74450,1,0,0.0
76344,1,0,0.0
77469,3,0,0.0
77534,1,0,0.0
78493,1,0,0.0
79719,3,0,0.0
81282,5,0,0.0
83624,1,0,0.0
83831,5,0,0.0
75548,1,0,0.0
77562,1,0,0.0
78577,2,0,0.0
80140,5,0,0.0
80175,5,0,0.0
83914,1,0,0.0
76733,3,0,0.0
78204,1,0,0.0
78337,3,0,0.0
80134,2,0,0.0
82352,1,0,0.0
82985,2,0,0.0
74959,4,0,0.0
76341,4,0,0.0
78051,1,0,0.0
78842,1,0,0.0
79953,3,0,0.0
83263,8,0,0.0
83359,1,0,0.0
73609,3,0,0.0
73733,39,0,0.0
75391,71,0,0.0
75769,1,0,0.0
77095,1,0,0.0
77655,7,0,0.0
79667,1,0,0.0
82284,1,0,0.0
82449,4,0,0.0
83779,1,0,0.0
75462,2,0,0.0
78255,16,0,0.0
80348,7,0,0.0
80505,3,0,0.0
80683,10,0,0.0
82630,2,0,0.0
82751,24,0,0.0
73602,2,0,0.0
74208,1,0,0.0
74670,1,0,0.0
75071,13,0,0.0
75989,70,0,0.0
76217,10,0,0.0
80119,15,0,0.0
80598,1,0,0.0
81039,17,0,0.0
81396,17,0,0.0
83095,1,0,0.0
83974,1,0,0.0
73562,3,0,0.0
74367,2,0,0.0
74711,3,0,0.0
76710,1,0,0.0
76820,1,0,0.0
77239,1,0,0.0
77560,4,0,0.0
79445,1,0,0.0
79925,1,0,0.0
82378,3,0,0.0
82911,1,0,0.0
83888,4,0,0.0
76251,4,0,0.0
77731,1,0,0.0
82183,1,0,0.0
82295,3,0,0.0
83163,2,0,0.0
83287,6,0,0.0
83294,2,0,0.0
83334,2,0,0.0
83513,2,0,0.0
83577,1,0,0.0
75530,1,0,0.0
76138,1,0,0.0
76727,4,0,0.0
77038,7,0,0.0
77277,1,0,0.0
77453,1,0,0.0
78047,3,0,0.0
79233,1,0,0.0
80385,5,0,0.0
81423,20,0,0.0
74010,2,0,0.0
74735,6,0,0.0
74934,4,0,0.0
75032,1,0,0.0
75396,1,0,0.0
75998,5,0,0.0
79523,3,0,0.0
80149,1,0,0.0
80182,1,0,0.0
80953,5,0,0.0
81344,7,0,0.0
82550,1,0,0.0
83810,1,0,0.0
74962,2,0,0.0
75206,1,0,0.0
76394,5,0,0.0
76433,1,0,0.0
77567,1,0,0.0
81990,1,0,0.0
82434,2,0,0.0
82562,3,0,0.0
82616,1,0,0.0
82759,2,0,0.0
76104,2,0,0.0
76641,10,0,0.0
78332,1,0,0.0
80809,1,0,0.0
83129,1,0,0.0
74736,6,0,0.0
74882,1,0,0.0
75499,1,0,0.0
78062,2,0,0.0
78254,4,0,0.0
78726,20,0,0.0
79892,1,0,0.0
80323,1,0,0.0
83632,3,0,0.0
76392,1,0,0.0
74695,2,0,0.0
76275,1,0,0.0
76412,1,0,0.0
80258,1,0,0.0
80678,12,0,0.0
81770,1,0,0.0
82152,2,0,0.0
83200,3,0,0.0
83924,2,0,0.0
73568,1,0,0.0
73816,1,0,0.0
73877,7,0,0.0
75480,2,0,0.0
78739,4,0,0.0
78873,4,0,0.0
79834,1,0,0.0
80263,3,0,0.0
80275,1,0,0.0
80770,10,0,0.0
81775,10,0,0.0
81922,2,0,0.0
81964,1,0,0.0
82951,1,0,0.0
84017,1,0,0.0
74675,1,0,0.0
75345,2,0,0.0
76405,2,0,0.0
76868,29,0,0.0
77245,1,0,0.0
78791,6,0,0.0
80811,1,0,0.0
82067,4,0,0.0
82494,1,0,0.0
74017,5,0,0.0
74509,1,0,0.0
75783,3,0,0.0
76448,28,0,0.0
77351,4,0,0.0
77425,2,0,0.0
80760,3,0,0.0
80803,13,0,0.0
81812,1,0,0.0
82024,1,0,0.0
82531,1,0,0.0
75834,12,0,0.0
78518,1,0,0.0
79510,28,0,0.0
79602,55,0,0.0
79846,1,0,0.0
81896,1,0,0.0
83965,3,0,0.0
73749,1,0,0.0
74511,1,0,0.0
74733,1,0,0.0
76023,1,0,0.0
76084,6,0,0.0
77987,2,0,0.0
79585,1,0,0.0
83185,3,0,0.0
74777,2,0,0.0
76130,1,0,0.0
76972,23,0,0.0
77440,1,0,0.0
77691,3,0,0.0
77905,3,0,0.0
78081,2,0,0.0
79606,5,0,0.0
83932,34,0,0.0
73767,3,0,0.0
74334,1,0,0.0
74371,1,0,0.0
74968,1,0,0.0
77112,1,0,0.0
78029,1,0,0.0
79269,8,0,0.0
81736,4,0,0.0
82916,2,0,0.0
83060,6,0,0.0
83276,2,0,0.0
83398,25,0,0.0
75141,44,0,0.0
75832,6,0,0.0
76884,16,0,0.0
77123,1,0,0.0
78048,8,0,0.0
79970,1,0,0.0
79998,1,0,0.0
80100,28,0,0.0
80104,1,0,0.0
80384,13,0,0.0
81105,1,0,0.0
81402,1,0,0.0
81671,4,0,0.0
81677,2,0,0.0
73890,1,0,0.0
74447,21,0,0.0
76548,1,0,0.0
81515,4,0,0.0
81782,48,0,0.0
82268,1,0,0.0
82713,1,0,0.0
83257,1,0,0.0
83734,2,0,0.0
75424,12,0,0.0
75967,3,0,0.0
76750,11,0,0.0
77751,10,0,0.0
78292,1,0,0.0
79516,1,0,0.0
80155,7,0,0.0
80474,1,0,0.0
73672,6,0,0.0
73737,5,0,0.0
74341,2,0,0.0
74421,2,0,0.0
78117,1,0,0.0
79488,1,0,0.0
79533,1,0,0.0
80729,5,0,0.0
80986,1,0,0.0
81573,36,0,0.0
82656,5,0,0.0
82962,3,0,0.0
83450,1,0,0.0
74060,1,0,0.0
76389,3,0,0.0
77244,1,0,0.0
81805,1,0,0.0
82009,8,0,0.0
82557,5,0,0.0
83647,2,0,0.0
74718,3,0,0.0
76218,1,0,0.0
76569,1,0,0.0
78295,5,0,0.0
78514,1,0,0.0
80167,1,0,0.0
80183,1,0,0.0
81263,1,0,0.0
76627,1,0,0.0
76784,1,0,0.0
77566,28,0,0.0
80709,1,0,0.0
80890,5,0,0.0
81130,1,0,0.0
81993,27,0,0.0
82137,2,0,0.0
83210,2,0,0.0
83894,3,0,0.0
83963,8,0,0.0
74773,2,0,0.0
75182,1,0,0.0
75786,1,0,0.0
76643,1,0,0.0
76881,5,0,0.0
77552,1,0,0.0
77692,4,0,0.0
80087,1,0,0.0
80329,1,0,0.0
81232,2,0,0.0
81372,1,0,0.0
81751,2,0,0.0
75517,12,0,0.0
75798,1,0,0.0
76082,2,0,0.0
76900,11,0,0.0
78020,1,0,0.0
78049,1,0,0.0
80507,80,0,0.0
81310,10,0,0.0
81556,2,0,0.0
82972,1,0,0.0
83064,3,0,0.0
83480,7,0,0.0
74763,1,0,0.0
80833,2,0,0.0
81808,38,0,0.0
82593,1,0,0.0
82640,1,0,0.0
83879,4,0,0.0
74531,1,0,0.0
75215,3,0,0.0
75865,2,0,0.0
76087,10,0,0.0
77026,4,0,0.0
79018,7,0,0.0
80626,2,0,0.0
81826,1,0,0.0
81863,3,0,0.0
83328,2,0,0.0
83713,2,0,0.0
83748,6,0,0.0
74466,9,0,0.0
74901,3,0,0.0
75160,1,0,0.0
76453,5,0,0.0
76782,3,0,0.0
77074,1,0,0.0
77429,9,0,0.0
77687,1,0,0.0
78284,1,0,0.0
79554,2,0,0.0
79695,4,0,0.0
80961,1,0,0.0
82063,1,0,0.0
82292,10,0,0.0
83196,1,0,0.0
73765,7,0,0.0
75839,5,0,0.0
78779,1,0,0.0
78880,1,0,0.0
81818,2,0,0.0
82053,1,0,0.0
82697,8,0,0.0
82879,1,0,0.0
73599,1,0,0.0
74024,5,0,0.0
74339,2,0,0.0
75840,1,0,0.0
78126,3,0,0.0
81008,10,0,0.0
81833,2,0,0.0
82934,2,0,0.0
73700,3,0,0.0
75143,1,0,0.0
77476,6,0,0.0
80205,3,0,0.0
80828,2,0,0.0
81092,2,0,0.0
74103,8,0,0.0
75814,1,0,0.0
77324,1,0,0.0
77849,2,0,0.0
79571,1,0,0.0
79943,16,0,0.0
80536,1,0,0.0
80930,1,0,0.0
82545,1,0,0.0
83068,1,0,0.0
73649,1,0,0.0
74192,1,0,0.0
76444,2,0,0.0
77238,2,0,0.0
77279,12,0,0.0
78523,1,0,0.0
79469,2,0,0.0
80597,1,0,0.0
81623,1,0,0.0
81645,1,0,0.0
83021,1,0,0.0
83431,4,0,0.0
74326,5,0,0.0
74478,1,0,0.0
74513,1,0,0.0
75033,3,0,0.0
75198,2,0,0.0
75573,1,0,0.0
76798,1,0,0.0
77050,4,0,0.0
77297,16,0,0.0
77733,4,0,0.0
77933,1,0,0.0
77936,1,0,0.0
78246,6,0,0.0
79092,1,0,0.0
80154,17,0,0.0
80499,11,0,0.0
80514,1,0,0.0
80771,1,0,0.0
80934,1,0,0.0
81004,1,0,0.0
82407,2,0,0.0
82874,1,0,0.0
82983,15,0,0.0
74677,1,0,0.0
75402,1,0,0.0
76697,1,0,0.0
79583,4,0,0.0
82989,1,0,0.0
75429,1,0,0.0
75826,7,0,0.0
76004,2,0,0.0
76017,1,0,0.0
76320,1,0,0.0
76878,12,0,0.0
76910,15,0,0.0
77781,1,0,0.0
79448,3,0,0.0
83471,1,0,0.0
83729,2,0,0.0
74571,1,0,0.0
77544,1,0,0.0
79359,1,0,0.0
79494,4,0,0.0
80785,3,0,0.0
82782,1,0,0.0
75689,1,0,0.0
75704,1,0,0.0
75941,6,0,0.0
76618,1,0,0.0
76731,4,0,0.0
76768,2,0,0.0
78027,17,0,0.0
78576,3,0,0.0
79518,8,0,0.0
80819,1,0,0.0
82852,1,0,0.0
83099,1,0,0.0
83521,1,0,0.0
83976,5,0,0.0
73574,1,0,0.0
73924,1,0,0.0
74023,1,0,0.0
74121,7,0,0.0
75253,6,0,0.0
75794,2,0,0.0
76497,1,0,0.0
76837,1,0,0.0
77251,8,0,0.0
78826,4,0,0.0
81024,6,0,0.0
81162,3,0,0.0
74062,1,0,0.0
74187,1,0,0.0
74720,6,0,0.0
74802,1,0,0.0
74977,1,0,0.0
75659,7,0,0.0
77160,1,0,0.0
77402,1,0,0.0
78995,8,0,0.0
80239,1,0,0.0
81538,1,0,0.0
82910,3,0,0.0
74177,5,0,0.0
74207,10,0,0.0
75643,3,0,0.0
76970,4,0,0.0
81290,1,0,0.0
75778,1,0,0.0
75835,1,0,0.0
77726,4,0,0.0
79030,3,0,0.0
79160,1,0,0.0
79209,1,0,0.0
80204,1,0,0.0
81121,1,0,0.0
82497,19,0,0.0
83358,1,0,0.0
83848,2,0,0.0
75333,1,0,0.0
77318,25,0,0.0
78330,1,0,0.0
78757,2,0,0.0
79187,1,0,0.0
82065,4,0,0.0
83198,2,0,0.0
75005,19,0,0.0
75569,2,0,0.0
76277,1,0,0.0
76914,8,0,0.0
79672,1,0,0.0
79805,1,0,0.0
80650,2,0,0.0
81220,1,0,0.0
81374,1,0,0.0
75820,4,0,0.0
76019,1,0,0.0
77023,6,0,0.0
79264,3,0,0.0
79276,1,0,0.0
79424,2,0,0.0
80566,2,0,0.0
82056,39,0,0.0
82547,1,0,0.0
83240,2,0,0.0
83493,1,0,0.0
73802,2,0,0.0
74596,11,0,0.0
75349,1,0,0.0
76688,3,0,0.0
77309,2,0,0.0
78167,1,0,0.0
79073,2,0,0.0
80398,1,0,0.0
83980,6,0,0.0
77641,4,0,0.0
80509,7,0,0.0
81188,21,0,0.0
81283,1,0,0.0
81851,2,0,0.0
81981,1,0,0.0
83596,4,0,0.0
74020,4,0,0.0
74801,1,0,0.0
75361,2,0,0.0
77030,9,0,0.0
77205,3,0,0.0
79320,2,0,0.0
79731,2,0,0.0
80250,8,0,0.0
81678,2,0,0.0
82281,1,0,0.0
82507,16,0,0.0
82646,2,0,0.0
78655,11,0,0.0
80463,1,0,0.0
81421,4,0,0.0
81516,2,0,0.0
81963,2,0,0.0
82608,3,0,0.0
83670,2,0,0.0
77085,1,0,0.0
77949,2,0,0.0
80471,9,0,0.0
83556,1,0,0.0
84010,9,0,0.0
74442,1,0,0.0
76742,1,0,0.0
77788,1,0,0.0
78436,1,0,0.0
78533,13,0,0.0
81002,1,0,0.0
81168,2,0,0.0
82045,17,0,0.0
82312,5,0,0.0
74729,1,0,0.0
75238,1,0,0.0
75948,2,0,0.0
77006,1,0,0.0
77944,1,0,0.0
78708,1,0,0.0
78949,1,0,0.0
79068,2,0,0.0
79604,1,0,0.0
81103,2,0,0.0
81575,3,0,0.0
81657,1,0,0.0
82710,1,0,0.0
83181,5,0,0.0
83560,1,0,0.0
84008,3,0,0.0
73979,5,0,0.0
76266,10,0,0.0
78174,1,0,0.0
79342,9,0,0.0
80540,1,0,0.0
81638,1,0,0.0
82867,1,0,0.0
75096,3,0,0.0
76544,1,0,0.0
78819,1,0,0.0
79772,1,0,0.0
80617,2,0,0.0
82679,2,0,0.0
73885,3,0,0.0
75030,1,0,0.0
78203,2,0,0.0
78308,9,0,0.0
78361,1,0,0.0
79216,6,0,0.0
80734,3,0,0.0
81281,5,0,0.0
81771,1,0,0.0
81943,4,0,0.0
74403,2,0,0.0
74551,6,0,0.0
74850,8,0,0.0
76237,2,0,0.0
76873,1,0,0.0
79096,1,0,0.0
79336,6,0,0.0
79435,1,0,0.0
79926,3,0,0.0
81796,5,0,0.0
82048,4,0,0.0
82694,10,0,0.0
74468,1,0,0.0
74932,1,0,0.0
75299,1,0,0.0
77033,5,0,0.0
77613,1,0,0.0
77887,1,0,0.0
78256,1,0,0.0
78441,1,0,0.0
78647,1,0,0.0
79172,5,0,0.0
80019,2,0,0.0
80912,1,0,0.0
82273,1,0,0.0
83716,16,0,0.0
74803,20,0,0.0
77600,1,0,0.0
77870,1,0,0.0
78431,2,0,0.0
83946,1,0,0.0
73903,1,0,0.0
75926,12,0,0.0
75935,1,0,0.0
77632,1,0,0.0
78448,19,0,0.0
79490,8,0,0.0
81700,1,0,0.0
83966,7,0,0.0
75317,2,0,0.0
75553,3,0,0.0
75889,1,0,0.0
76347,4,0,0.0
77125,1,0,0.0
78116,5,0,0.0
78224,8,0,0.0
78507,2,0,0.0
78883,1,0,0.0
80438,2,0,0.0
82461,1,0,0.0
73986,1,0,0.0
74721,38,0,0.0
75111,1,0,0.0
76167,1,0,0.0
77296,11,0,0.0
78649,1,0,0.0
80998,2,0,0.0
73709,1,0,0.0
75058,2,0,0.0
79170,30,0,0.0
79883,7,0,0.0
80298,11,0,0.0
80962,6,0,0.0
81586,1,0,0.0
83157,2,0,0.0
83497,21,0,0.0
74059,1,0,0.0
75268,2,0,0.0
75680,3,0,0.0
78131,1,0,0.0
78536,1,0,0.0
78802,1,0,0.0
78947,1,0,0.0
79912,2,0,0.0
80261,1,0,0.0
82309,2,0,0.0
82662,16,0,0.0
74921,1,0,0.0
75249,1,0,0.0
78676,4,0,0.0
78923,1,0,0.0
79393,5,0,0.0
79621,4,0,0.0
80583,1,0,0.0
80784,4,0,0.0
82994,5,0,0.0
75226,6,0,0.0
75288,6,0,0.0
76939,1,0,0.0
79849,1,0,0.0
79961,3,0,0.0
81679,2,0,0.0
82315,1,0,0.0
82708,52,0,0.0
73955,2,0,0.0
75309,1,0,0.0
76737,2,0,0.0
77115,1,0,0.0
78123,2,0,0.0
79928,8,0,0.0
81760,3,0,0.0
73708,2,0,0.0
73780,2,0,0.0
75708,11,0,0.0
76212,1,0,0.0
77298,1,0,0.0
77729,1,0,0.0
78209,1,0,0.0
79774,3,0,0.0
80498,1,0,0.0
82815,2,0,0.0
83134,1,0,0.0
83305,1,0,0.0
74637,5,0,0.0
75886,1,0,0.0
78547,1,0,0.0
79093,3,0,0.0
79291,13,0,0.0
79339,1,0,0.0
80628,1,0,0.0
80983,1,0,0.0
83056,1,0,0.0
76808,9,0,0.0
78714,1,0,0.0
80545,8,0,0.0
81847,1,0,0.0
82556,2,0,0.0
83756,1,0,0.0
74084,1,0,0.0
75310,1,0,0.0
75732,1,0,0.0
77104,1,0,0.0
78019,15,0,0.0
78363,1,0,0.0
80885,1,0,0.0
82081,1,0,0.0
82600,1,0,0.0
74033,3,0,0.0
75188,14,0,0.0
77780,1,0,0.0
79118,1,0,0.0
79722,1,0,0.0
79838,3,0,0.0
80273,1,0,0.0
80296,1,0,0.0
80725,4,0,0.0
80880,2,0,0.0
81867,4,0,0.0
81917,1,0,0.0
82172,1,0,0.0
73841,1,0,0.0
74046,4,0,0.0
75770,1,0,0.0
76438,5,0,0.0
76675,2,0,0.0
76692,1,0,0.0
76844,2,0,0.0
79027,4,0,0.0
79219,3,0,0.0
79252,3,0,0.0
80062,7,0,0.0
80916,8,0,0.0
83161,1,0,0.0
83323,1,0,0.0
74013,1,0,0.0
74978,56,0,0.0
75280,2,0,0.0
77455,4,0,0.0
77580,1,0,0.0
78003,2,0,0.0
78810,3,0,0.0
79082,1,0,0.0
81040,9,0,0.0
81439,1,0,0.0
73618,1,0,0.0
75277,4,0,0.0
75635,5,0,0.0
75940,1,0,0.0
76041,1,0,0.0
76375,19,0,0.0
76538,1,0,0.0
76879,1,0,0.0
77058,6,0,0.0
77343,1,0,0.0
77805,2,0,0.0
77823,5,0,0.0
78278,1,0,0.0
79642,18,0,0.0
80581,4,0,0.0
81331,6,0,0.0
83988,1,0,0.0
73676,1,0,0.0
74378,20,0,0.0
74490,1,0,0.0
74502,3,0,0.0
74641,1,0,0.0
74771,1,0,0.0
75667,2,0,0.0
76194,1,0,0.0
77314,1,0,0.0
77428,10,0,0.0
78520,2,0,0.0
79122,4,0,0.0
80740,1,0,0.0
81134,2,0,0.0
82155,4,0,0.0
82169,2,0,0.0
82510,7,0,0.0
74089,2,0,0.0
74311,1,0,0.0
75076,1,0,0.0
75594,3,0,0.0
76613,1,0,0.0
80190,6,0,0.0
80477,1,0,0.0
87120,2,0,0.0
87656,16,0,0.0
89574,1,0,0.0
89844,39,0,0.0
91141,1,0,0.0
92080,1,0,0.0
92317,2,0,0.0
84654,10,0,0.0
85119,1,0,0.0
89506,1,0,0.0
91088,2,0,0.0
84247,3,0,0.0
85351,1,0,0.0
86443,3,0,0.0
89165,1,0,0.0
89428,2,0,0.0
89882,7,0,0.0
90450,4,0,0.0
91084,1,0,0.0
91516,4,0,0.0
84288,1,0,0.0
84602,4,0,0.0
85840,4,0,0.0
85873,1,0,0.0
86775,1,0,0.0
91919,1,0,0.0
91990,9,0,0.0
87573,1,0,0.0
88146,2,0,0.0
89296,3,0,0.0
89349,1,0,0.0
89710,10,0,0.0
92353,1,0,0.0
92428,1,0,0.0
84420,10,0,0.0
84882,1,0,0.0
86239,3,0,0.0
86785,1,0,0.0
87281,1,0,0.0
88457,1,0,0.0
88684,1,0,0.0
88862,1,0,0.0
90048,2,0,0.0
90073,1,0,0.0
92828,2,0,0.0
84867,1,0,0.0
85439,5,0,0.0
86023,1,0,0.0
86997,1,0,0.0
87199,1,0,0.0
88076,15,0,0.0
88161,3,0,0.0
88638,1,0,0.0
89295,1,0,0.0
89373,1,0,0.0
84110,1,0,0.0
85185,1,0,0.0
85273,2,0,0.0
85521,2,0,0.0
86956,1,0,0.0
92710,2,0,0.0
86385,11,0,0.0
87705,1,0,0.0
87788,6,0,0.0
88787,3,0,0.0
91023,3,0,0.0
91281,3,0,0.0
92295,17,0,0.0
92717,10,0,0.0
85651,2,0,0.0
87251,4,0,0.0
89891,3,0,0.0
91187,2,0,0.0
92699,2,0,0.0
84403,1,0,0.0
84491,1,0,0.0
85914,1,0,0.0
86022,12,0,0.0
87313,3,0,0.0
87960,2,0,0.0
87962,3,0,0.0
88265,1,0,0.0
90703,2,0,0.0
